neutral_id,status,reason,molecular_weight_g_mol,cation_id,anion_id
libe-632048,rejected,disallowed_element,,,
libe-115785,rejected,disallowed_element,,,
libe-115786,rejected,disallowed_element,,,
libe-115788,rejected,disallowed_element,,,
libe-121679,rejected,disallowed_element,,,
libe-120985,accepted,,176.124,libe-121605,libe-121585
libe-120986,rejected,missing_cation_match,176.124,,
libe-120987,accepted,,176.124,libe-121593,libe-121597
libe-120991,rejected,missing_anion_match,176.124,libe-121590,
libe-120993,accepted,,176.124,libe-121595,libe-121586
libe-120994,rejected,missing_cation_match,176.124,,
libe-121609,accepted,,176.124,libe-121594,libe-121589
libe-208520,rejected,not_closed_shell,,,
libe-208717,rejected,not_closed_shell,,,
libe-210348,rejected,not_closed_shell,,,
libe-509876,rejected,disallowed_element,,,
libe-520872,rejected,disallowed_element,,,
libe-501909,rejected,disallowed_element,,,
libe-502011,rejected,disallowed_element,,,
libe-517687,rejected,not_closed_shell,,,
libe-520097,rejected,not_closed_shell,,,
libe-542254,rejected,not_closed_shell,,,
libe-121331,accepted,,144.126,libe-121407,libe-121406
libe-121612,rejected,missing_cation_match,144.126,,
libe-631228,rejected,missing_cation_match,144.126,,
libe-519793,rejected,disallowed_element,,,
libe-521083,rejected,disallowed_element,,,
libe-527435,rejected,disallowed_element,,,
libe-542498,rejected,disallowed_element,,,
libe-542533,rejected,disallowed_element,,,
libe-542593,rejected,disallowed_element,,,
libe-542616,rejected,disallowed_element,,,
libe-506841,rejected,disallowed_element,,,
libe-539744,rejected,not_closed_shell,,,
libe-118112,rejected,disallowed_element,,,
libe-118128,rejected,disallowed_element,,,
libe-173846,rejected,disallowed_element,,,
libe-173861,rejected,disallowed_element,,,
libe-173877,rejected,disallowed_element,,,
libe-173888,rejected,disallowed_element,,,
libe-173889,rejected,disallowed_element,,,
libe-173898,rejected,disallowed_element,,,
libe-173903,rejected,disallowed_element,,,
libe-173914,rejected,disallowed_element,,,
libe-173926,rejected,disallowed_element,,,
libe-173930,rejected,disallowed_element,,,
libe-173938,rejected,disallowed_element,,,
libe-174123,rejected,disallowed_element,,,
libe-174294,rejected,disallowed_element,,,
libe-174338,rejected,disallowed_element,,,
libe-174500,rejected,disallowed_element,,,
libe-220555,rejected,disallowed_element,,,
libe-221828,rejected,disallowed_element,,,
libe-223216,rejected,disallowed_element,,,
libe-631884,rejected,disallowed_element,,,
libe-631922,rejected,disallowed_element,,,
libe-631928,rejected,disallowed_element,,,
libe-632114,rejected,disallowed_element,,,
libe-510502,rejected,not_closed_shell,,,
libe-514502,rejected,not_closed_shell,,,
libe-520123,rejected,not_closed_shell,,,
libe-529079,rejected,not_closed_shell,,,
libe-529180,rejected,not_closed_shell,,,
libe-208959,rejected,disallowed_element,,,
libe-641210,rejected,not_closed_shell,,,
libe-510554,rejected,disallowed_element,,,
libe-510575,rejected,disallowed_element,,,
libe-510983,rejected,disallowed_element,,,
libe-514906,rejected,disallowed_element,,,
libe-516634,rejected,disallowed_element,,,
libe-517534,rejected,disallowed_element,,,
libe-520441,rejected,disallowed_element,,,
libe-522961,rejected,disallowed_element,,,
libe-524708,rejected,disallowed_element,,,
libe-524724,rejected,disallowed_element,,,
libe-525605,rejected,disallowed_element,,,
libe-526211,rejected,disallowed_element,,,
libe-528883,rejected,disallowed_element,,,
libe-528918,rejected,disallowed_element,,,
libe-116258,accepted,,80.042,libe-116836,libe-116871
libe-226913,rejected,not_closed_shell,80.042,,
libe-121650,rejected,disallowed_element,,,
libe-225648,rejected,not_closed_shell,,,
libe-545756,rejected,not_closed_shell,,,
libe-525817,rejected,not_closed_shell,,,
libe-120686,rejected,not_closed_shell,,,
libe-120692,rejected,not_closed_shell,,,
libe-120694,rejected,not_closed_shell,,,
libe-120703,rejected,not_closed_shell,,,
libe-120704,rejected,not_closed_shell,,,
libe-120714,rejected,not_closed_shell,,,
libe-120716,rejected,not_closed_shell,,,
libe-120719,rejected,not_closed_shell,,,
libe-120733,rejected,not_closed_shell,,,
libe-137240,rejected,not_closed_shell,,,
libe-192746,rejected,not_closed_shell,,,
libe-192777,rejected,not_closed_shell,,,
libe-631436,rejected,not_closed_shell,,,
libe-631447,rejected,not_closed_shell,,,
libe-631449,rejected,not_closed_shell,,,
libe-631454,rejected,not_closed_shell,,,
libe-631464,rejected,not_closed_shell,,,
libe-631497,rejected,not_closed_shell,,,
libe-631501,rejected,not_closed_shell,,,
libe-631502,rejected,not_closed_shell,,,
libe-631506,rejected,not_closed_shell,,,
libe-631510,rejected,not_closed_shell,,,
libe-631512,rejected,not_closed_shell,,,
libe-116813,rejected,not_closed_shell,,,
libe-511148,rejected,not_closed_shell,,,
libe-511204,rejected,not_closed_shell,,,
libe-520092,rejected,not_closed_shell,,,
libe-520101,rejected,not_closed_shell,,,
libe-520616,rejected,not_closed_shell,,,
libe-521994,rejected,not_closed_shell,,,
libe-525855,rejected,not_closed_shell,,,
libe-528176,rejected,not_closed_shell,,,
libe-539872,rejected,not_closed_shell,,,
libe-542126,rejected,not_closed_shell,,,
libe-120182,rejected,not_closed_shell,,,
libe-120189,rejected,not_closed_shell,,,
libe-118233,accepted,,100.11699999999999,libe-121315,libe-121026
libe-118257,rejected,missing_cation_match,100.11699999999999,,
libe-174540,accepted,,100.11699999999999,libe-174587,libe-174592
libe-174546,accepted,,100.11699999999999,libe-174716,libe-174556
libe-174643,accepted,,100.11699999999999,libe-174594,libe-174622
libe-121341,rejected,not_closed_shell,,,
libe-121353,rejected,not_closed_shell,,,
libe-137348,rejected,not_closed_shell,,,
libe-137349,rejected,not_closed_shell,,,
libe-137367,rejected,not_closed_shell,,,
libe-511285,rejected,not_closed_shell,,,
libe-516644,rejected,not_closed_shell,,,
libe-519227,rejected,not_closed_shell,,,
libe-520304,rejected,not_closed_shell,,,
libe-522858,rejected,not_closed_shell,,,
libe-527119,rejected,not_closed_shell,,,
libe-527756,rejected,not_closed_shell,,,
libe-528336,rejected,not_closed_shell,,,
libe-528892,rejected,not_closed_shell,,,
libe-529140,rejected,not_closed_shell,,,
libe-497492,rejected,disallowed_element,,,
libe-497498,rejected,disallowed_element,,,
libe-640482,rejected,not_closed_shell,,,
libe-640485,rejected,not_closed_shell,,,
libe-121261,accepted,,132.11499999999998,libe-121022,libe-120872
libe-121268,rejected,missing_cation_match,132.11499999999998,,
libe-136285,rejected,disallowed_element,,,
libe-136392,rejected,disallowed_element,,,
libe-136548,rejected,disallowed_element,,,
libe-136618,rejected,disallowed_element,,,
libe-173775,rejected,disallowed_element,,,
libe-173811,rejected,disallowed_element,,,
libe-173833,rejected,disallowed_element,,,
libe-510856,rejected,disallowed_element,,,
libe-642083,rejected,not_closed_shell,,,
libe-515396,rejected,disallowed_element,,,
libe-528101,rejected,disallowed_element,,,
libe-542372,rejected,disallowed_element,,,
libe-117329,rejected,not_closed_shell,,,
libe-511023,rejected,disallowed_element,,,
libe-631304,rejected,disallowed_element,,,
libe-632217,rejected,disallowed_element,,,
libe-501814,rejected,disallowed_element,,,
libe-525788,rejected,not_closed_shell,,,
libe-119939,rejected,not_closed_shell,,,
libe-119946,rejected,not_closed_shell,,,
libe-119947,rejected,not_closed_shell,,,
libe-119948,rejected,not_closed_shell,,,
libe-119949,rejected,not_closed_shell,,,
libe-119951,rejected,not_closed_shell,,,
libe-119952,rejected,not_closed_shell,,,
libe-119953,rejected,not_closed_shell,,,
libe-119956,rejected,not_closed_shell,,,
libe-119957,rejected,not_closed_shell,,,
libe-119961,rejected,not_closed_shell,,,
libe-119962,rejected,not_closed_shell,,,
libe-119966,rejected,not_closed_shell,,,
libe-119967,rejected,not_closed_shell,,,
libe-119968,rejected,not_closed_shell,,,
libe-119970,rejected,not_closed_shell,,,
libe-119971,rejected,not_closed_shell,,,
libe-119972,rejected,not_closed_shell,,,
libe-119974,rejected,not_closed_shell,,,
libe-119975,rejected,not_closed_shell,,,
libe-119976,rejected,not_closed_shell,,,
libe-119978,rejected,not_closed_shell,,,
libe-119979,rejected,not_closed_shell,,,
libe-119980,rejected,not_closed_shell,,,
libe-119981,rejected,not_closed_shell,,,
libe-132440,rejected,not_closed_shell,,,
libe-119986,rejected,not_closed_shell,,,
libe-119991,rejected,not_closed_shell,,,
libe-119992,rejected,not_closed_shell,,,
libe-119995,rejected,not_closed_shell,,,
libe-119998,rejected,not_closed_shell,,,
libe-120022,rejected,not_closed_shell,,,
libe-132446,rejected,not_closed_shell,,,
libe-514418,rejected,not_closed_shell,,,
libe-515480,rejected,not_closed_shell,,,
libe-517162,rejected,not_closed_shell,,,
libe-520119,rejected,not_closed_shell,,,
libe-520428,rejected,not_closed_shell,,,
libe-523521,rejected,not_closed_shell,,,
libe-524832,rejected,not_closed_shell,,,
libe-524981,rejected,not_closed_shell,,,
libe-525759,rejected,not_closed_shell,,,
libe-526265,rejected,not_closed_shell,,,
libe-527987,rejected,not_closed_shell,,,
libe-528471,rejected,not_closed_shell,,,
libe-529136,rejected,not_closed_shell,,,
libe-535259,rejected,not_closed_shell,,,
libe-535810,rejected,not_closed_shell,,,
libe-535881,rejected,not_closed_shell,,,
libe-542101,rejected,not_closed_shell,,,
libe-542521,rejected,not_closed_shell,,,
libe-527415,rejected,disallowed_element,,,
libe-525385,rejected,not_closed_shell,,,
libe-501566,rejected,not_closed_shell,,,
libe-501588,rejected,not_closed_shell,,,
libe-501591,rejected,not_closed_shell,,,
libe-501598,rejected,not_closed_shell,,,
libe-141531,rejected,disallowed_element,,,
libe-427469,rejected,disallowed_element,,,
libe-121476,rejected,not_closed_shell,159.11700000000002,,
libe-121478,rejected,not_closed_shell,159.11700000000002,,
libe-121485,rejected,not_closed_shell,159.11700000000002,,
libe-121510,rejected,not_closed_shell,159.11700000000002,,
libe-121512,rejected,not_closed_shell,159.11700000000002,,
libe-121513,rejected,not_closed_shell,159.11700000000002,,
libe-121515,rejected,not_closed_shell,159.11700000000002,,
libe-121516,rejected,not_closed_shell,159.11700000000002,,
libe-121517,rejected,not_closed_shell,159.11700000000002,,
libe-132160,rejected,not_closed_shell,159.11700000000002,,
libe-132202,rejected,not_closed_shell,159.11700000000002,,
libe-115776,rejected,disallowed_element,,,
libe-115778,rejected,disallowed_element,,,
libe-226582,rejected,not_closed_shell,,,
libe-117185,rejected,not_closed_shell,,,
libe-116621,rejected,not_closed_shell,53.083999999999996,,
libe-116623,rejected,not_closed_shell,53.083999999999996,,
libe-116630,rejected,not_closed_shell,53.083999999999996,,
libe-116635,rejected,not_closed_shell,53.083999999999996,,
libe-116654,rejected,not_closed_shell,53.083999999999996,,
libe-121521,rejected,not_closed_shell,,,
libe-121562,rejected,not_closed_shell,,,
libe-121563,rejected,not_closed_shell,,,
libe-121564,rejected,not_closed_shell,,,
libe-121565,rejected,not_closed_shell,,,
libe-121569,rejected,not_closed_shell,,,
libe-132186,rejected,not_closed_shell,,,
libe-132248,rejected,not_closed_shell,,,
libe-132251,rejected,not_closed_shell,,,
libe-501821,rejected,not_closed_shell,154.13400000000001,,
libe-121845,rejected,not_closed_shell,,,
libe-121846,rejected,not_closed_shell,,,
libe-631461,rejected,not_closed_shell,,,
libe-631474,rejected,not_closed_shell,,,
libe-631484,rejected,not_closed_shell,,,
libe-631492,rejected,not_closed_shell,,,
libe-631520,rejected,not_closed_shell,,,
libe-631558,rejected,not_closed_shell,,,
libe-631599,rejected,not_closed_shell,,,
libe-631699,rejected,not_closed_shell,,,
libe-631708,rejected,not_closed_shell,,,
libe-631744,rejected,not_closed_shell,,,
libe-631774,rejected,not_closed_shell,,,
libe-631863,rejected,not_closed_shell,,,
libe-631961,rejected,not_closed_shell,,,
libe-632088,rejected,not_closed_shell,,,
libe-632091,rejected,not_closed_shell,,,
libe-632151,rejected,not_closed_shell,,,
libe-632163,rejected,not_closed_shell,,,
libe-632191,rejected,not_closed_shell,,,
libe-632206,rejected,not_closed_shell,,,
libe-632299,rejected,not_closed_shell,,,
libe-632303,rejected,not_closed_shell,,,
libe-632317,rejected,not_closed_shell,,,
libe-632346,rejected,not_closed_shell,,,
libe-632350,rejected,not_closed_shell,,,
libe-632367,rejected,not_closed_shell,,,
libe-632377,rejected,not_closed_shell,,,
libe-632382,rejected,not_closed_shell,,,
libe-632387,rejected,not_closed_shell,,,
libe-632396,rejected,not_closed_shell,,,
libe-632401,rejected,not_closed_shell,,,
libe-632407,rejected,not_closed_shell,,,
libe-632409,rejected,not_closed_shell,,,
libe-632426,rejected,not_closed_shell,,,
libe-632431,rejected,not_closed_shell,,,
libe-632432,rejected,not_closed_shell,,,
libe-632437,rejected,not_closed_shell,,,
libe-632447,rejected,not_closed_shell,,,
libe-632488,rejected,not_closed_shell,,,
libe-632492,rejected,not_closed_shell,,,
libe-632493,rejected,not_closed_shell,,,
libe-632513,rejected,not_closed_shell,,,
libe-632531,rejected,not_closed_shell,,,
libe-632539,rejected,not_closed_shell,,,
libe-632555,rejected,not_closed_shell,,,
libe-632570,rejected,not_closed_shell,,,
libe-632572,rejected,not_closed_shell,,,
libe-632590,rejected,not_closed_shell,,,
libe-632606,rejected,not_closed_shell,,,
libe-632609,rejected,not_closed_shell,,,
libe-632615,rejected,not_closed_shell,,,
libe-632617,rejected,not_closed_shell,,,
libe-632624,rejected,not_closed_shell,,,
libe-632625,rejected,not_closed_shell,,,
libe-502606,rejected,not_closed_shell,,,
libe-117654,rejected,not_closed_shell,,,
libe-119041,rejected,not_closed_shell,,,
libe-120258,rejected,not_closed_shell,,,
libe-120289,rejected,not_closed_shell,,,
libe-178225,rejected,not_closed_shell,,,
libe-634360,rejected,not_closed_shell,,,
libe-634373,rejected,not_closed_shell,,,
libe-634425,rejected,not_closed_shell,,,
libe-140750,rejected,not_closed_shell,,,
libe-140796,rejected,not_closed_shell,,,
libe-140811,rejected,not_closed_shell,,,
libe-141018,rejected,not_closed_shell,,,
libe-497546,rejected,disallowed_element,,,
libe-642720,rejected,not_closed_shell,,,
libe-523896,rejected,not_closed_shell,,,
libe-501565,rejected,not_closed_shell,,,
libe-501567,rejected,not_closed_shell,,,
libe-501587,rejected,not_closed_shell,,,
libe-501618,rejected,not_closed_shell,,,
libe-509913,rejected,not_closed_shell,,,
libe-511227,rejected,not_closed_shell,,,
libe-511246,rejected,not_closed_shell,,,
libe-515324,rejected,not_closed_shell,,,
libe-516362,rejected,not_closed_shell,,,
libe-517115,rejected,not_closed_shell,,,
libe-519452,rejected,not_closed_shell,,,
libe-523714,rejected,not_closed_shell,,,
libe-527989,rejected,not_closed_shell,,,
libe-528416,rejected,not_closed_shell,,,
libe-528827,rejected,not_closed_shell,,,
libe-536143,rejected,not_closed_shell,,,
libe-118536,rejected,mass_out_of_range,60.05199999999999,,
libe-118538,rejected,mass_out_of_range,60.05199999999999,,
libe-118550,rejected,mass_out_of_range,60.05199999999999,,
libe-228055,rejected,not_closed_shell,60.05199999999999,,
libe-228072,rejected,not_closed_shell,60.05199999999999,,
libe-228383,rejected,not_closed_shell,60.05199999999999,,
libe-509963,rejected,disallowed_element,,,
libe-510602,rejected,disallowed_element,,,
libe-511311,rejected,disallowed_element,,,
libe-514686,rejected,disallowed_element,,,
libe-514692,rejected,disallowed_element,,,
libe-515520,rejected,disallowed_element,,,
libe-516652,rejected,disallowed_element,,,
libe-519159,rejected,disallowed_element,,,
libe-519307,rejected,disallowed_element,,,
libe-519966,rejected,disallowed_element,,,
libe-520339,rejected,disallowed_element,,,
